channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCerkculBD7YLc_vOGrF7tKg,魔使マオ -matsukai mao-,Matsukai Mao,Nijisanji,Wave 2019,260000,642,https://yt3.ggpht.com/yLFMoq7S6oErlIejckNBUuISmAcQQ7L9vF3rZExCT6BaX6Jrzo8LN_wy48XknGxtb-VL42YJHA=s800-c-k-c0x00ffffff-no-rj
UCeShTCVgZyq2lsBW9QwIJcw,【3年0組】郡道美玲の教室,Gundo Mirei,Nijisanji,Wave 2019,432000,1264,https://yt3.ggpht.com/ytc/AMLnZu9qESjovsJtL-s5W6s78cTxNJ412UaA3X0atnTttw=s800-c-k-c0x00ffffff-no-rj
UCfipDDn7wY-C-SoUChgxCQQ,葉山舞鈴 / Ohayama Ch.,Hayama Marin,Nijisanji,Wave 2019,259000,372,https://yt3.ggpht.com/R8tBppnfagOIlToga27WpW8F4IjhvHY5WxNI0EiO620rD5IPnoe1nJ7bfOlGRDH1QcAEzjO87g=s800-c-k-c0x00ffffff-no-rj
UCfki3lMEF6SGBFiFfo9kvUA,ましろ / Mashiro,Mashiro,Nijisanji,Wave 2019,368000,377,https://yt3.ggpht.com/oRc_JMUmiXOMM5fRUuNCVSoQCj0qtufaYQoVMI1nHDDyV1GlOBo_lrnD3ORMqybuz45JPmJWaXU=s800-c-k-c0x00ffffff-no-rj
UCg63a3lk6PNeWhVvMRM_mrQ,小野町 春香 / Onomachi Haruka 【にじさんじ】,Onomachi Haruka,Nijisanji,Wave 2019,201000,947,https://yt3.ggpht.com/ZB_vWGOmCnrcJRLP5rjeyl3QSXxG8jY0VZ6xCvKo-oo3DqRcqclKZX13sv2BtSwLknkrg6eC0w=s800-c-k-c0x00ffffff-no-rj
UCGYAYLDE7TZiiC8U6teciDQ,葉加瀬 冬雪 / Hakase Fuyuki,Hakase Fuyuki,Nijisanji,Wave 2019,376000,973,https://yt3.ggpht.com/ytc/AMLnZu8LJnza1KS8rLZH8CGOPuUoBACfMyo94FVetmEb=s800-c-k-c0x00ffffff-no-rj
UCHBhnG2G-qN0JrrWmMO2FTA,シェリン・バーガンディ -Shellin Burgundy- 【にじさんじ】,Shellin Burgundy,Nijisanji,Wave 2019,291000,476,https://yt3.ggpht.com/dmbrbzVQTEVprUnhtCmHZpfZ87hoXZ3wvRZkuPlOOzBASobuWaImWf5M2ewQIMI4hPleB9qV5lw=s800-c-k-c0x00ffffff-no-rj
UCHK5wkevfaGrPr7j3g56Jmw,瀬戸 美夜子 - Miyako Seto,Seto Miyako,Nijisanji,Wave 2019,156000,916,https://yt3.ggpht.com/wUEzLrVkQTWA1-zWet-DyzFUlsPHfDrXDHXIfvqJhn0734xXdl70RHOSHpK7wzRyd_kIVZZCCmw=s800-c-k-c0x00ffffff-no-rj
UCHVXbQzkl3rDfsXWo8xi2qw,アンジュ・カトリーナ - Ange Katrina -,Ange Katrina,Nijisanji,Wave 2019,681000,436,https://yt3.ggpht.com/ytc/AMLnZu_xAX01piaVRAwJoKrtqMI-roqbLujMymJ4KMT9=s800-c-k-c0x00ffffff-no-rj
UCHX7YpFG8rVwhsHCx34xt7w,雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,Yukishiro Mahiro,Nijisanji,Wave 2019,164000,343,https://yt3.ggpht.com/il-QNEBt0bNmOZYlKu9FQgdhgDHwpcEvNn5oi59YznfiwFB5JvkFvINWxz-sTdzaxEId25OCfjk=s800-c-k-c0x00ffffff-no-rj
UCIG9rDtgR45VCZmYnd-4DUw,ラトナ・プティ -Ratna Petit -にじさんじ所属,Ratna Petit,Nijisanji,Wave 2019,472000,696,https://yt3.ggpht.com/ytc/AMLnZu8zpt1iuBdYPo0hIolPLyRdklX-AMSGB-95PdRGRg=s800-c-k-c0x00ffffff-no-rj
UCIytNcoz4pWzXfLda0DoULQ,エクス・アルビオ -Ex Albio-,Ex Albio,Nijisanji,Wave 2019,315000,789,https://yt3.ggpht.com/tCgVZun3IoQntjDf5DP7R8bJlwhWkbdXcQil6xJX3UrnYuyygQC0-jA59zIdZ1r_wgjXxxyQ=s800-c-k-c0x00ffffff-no-rj
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ / Amamya Ch.,Amamiya Kokoro,Nijisanji,Wave 2019,463000,845,https://yt3.ggpht.com/_hRKqRC8cwHVubZBt8Nd3M3HWse4cDQiHnJR9upHOaqtT2MlmoAfNA3t_krr-_r7kUNBJQBP=s800-c-k-c0x00ffffff-no-rj
UCl1oLKcAq93p-pwKfDGhiYQ,えま★おうがすと / Emma★August【にじさんじ】,Emma★August,Nijisanji,Wave 2019,200000,364,https://yt3.ggpht.com/EFHakHIby-wWrVPnikUFgu1TqeBrF-_M_oljVbFAW3o3cZcH9KvqFouxrd2yWoq_6-QHL0KFzA=s800-c-k-c0x00ffffff-no-rj
UCL34fAoFim9oHLbVzMKFavQ,夜見れな/yorumi rena【にじさんじ所属】,Yorumi Rena,Nijisanji,Wave 2019,422000,1166,https://yt3.ggpht.com/IIncCRzntW4-2phBOSa2hhvpq3CSbav32m1mDiC1ckYBDi9pD3IeBSft0su3R68qZuHdOt0z7g=s800-c-k-c0x00ffffff-no-rj
UCllKI7VjyANuS1RXatizfLQ,山神 カルタ / Karuta Yamagami,Yamagami Karuta,Nijisanji,Wave 2019,185000,698,https://yt3.ggpht.com/1DRmkaUeL1AuueGpNq-5KcA49sVuo0xKew4iqJCVWy0KjVrtVuD9ldop026NvWfzJnA54SGi=s800-c-k-c0x00ffffff-no-rj
UCmovZ2th3Sqpd00F5RdeigQ,加賀美 ハヤト/Hayato Kagami,Kagami Hayato,Nijisanji,Wave 2019,547000,720,https://yt3.ggpht.com/ytc/AMLnZu_Iic5Ja9Me2PCy0IVVfDibyxoS0p9e_7rtXLFx=s800-c-k-c0x00ffffff-no-rj
UCnRQYHTnRLSF0cLJwMnedCg,相羽ういは〖Aiba Uiha〗にじさんじ所属,Aiba Uiha,Nijisanji,Wave 2019,337000,96,https://yt3.ggpht.com/ytc/AMLnZu_RKNas6KScF7vQ35E9cLuGYp4KLz4JK1692A2s7Q=s800-c-k-c0x00ffffff-no-rj
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 / Saegusa Akina,Saegusa Akina,Nijisanji,Wave 2019,521000,640,https://yt3.ggpht.com/ytc/AMLnZu8o_3AebPJ10uRoTc66_RgIaK8EkI73nBBMVkeP=s800-c-k-c0x00ffffff-no-rj
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,360000,487,https://yt3.ggpht.com/ytc/AMLnZu8IXPzyeZgw5gb0yFohdbjSFz8e7S41ovHb-DPG=s800-c-k-c0x00ffffff-no-rj
UCpNH2Zk2gw3JBjWAKSyZcQQ,エリー・コニファー / Eli Conifer【にじさんじ】,Eli Conifer,Nijisanji,Wave 2019,181000,402,https://yt3.ggpht.com/ytc/AMLnZu8u-jUQY4omTe57NhtUq7dU7DJKSjqUcPqSfbyX=s800-c-k-c0x00ffffff-no-rj
UCRcLAVTbmx2-iNcXSsupdNA,来栖 夏芽-kurusu natsume-【にじさんじ】,Kurusu Natsume,Nijisanji,Wave 2019,188000,593,https://yt3.ggpht.com/qFI24mxiznmfADFy01hnobmj5pXzsgiwD0zbH7nIWUVWzGPD5fv1GyOmksugCqshd7NvhBzk=s800-c-k-c0x00ffffff-no-rj
UCS-XXTgVkotkbkDnGEprXpg,ましろ,Mashiro,Nijisanji,Wave 2019,159000,21,https://yt3.ggpht.com/mbWosiYB7H4HURv5Nee2U9pv7d-Dqkg2hmf89gvUFx_MKP56Pb0J9FbG5ofj2JgNidFWdBn9-g=s800-c-k-c0x00ffffff-no-rj
UCtnO2N4kPTXmyvedjGWdx3Q,レヴィ・エリファ-Levi Elipha-,Levi Elipha,Nijisanji,Wave 2019,286000,811,https://yt3.ggpht.com/R34-5nSYLFeR3Ms-9_Q1OpF78KmXQZmz4U-jz_RmICTCnCOqERbzotpm0aaEK0IW5qw8odJzx9E=s800-c-k-c0x00ffffff-no-rj
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール //[Nui Sociere],Nui Sociere,Nijisanji,Wave 2019,410000,892,https://yt3.ggpht.com/ytc/AMLnZu9njg4djCoMTyEG5v7FsJAkyo6U0glYh0fpjLZ6=s800-c-k-c0x00ffffff-no-rj
UCuvk5PilcvDECU7dDZhQiEw,白雪 巴/Shirayuki Tomoe,Shirayuki Tomoe,Nijisanji,Wave 2019,369000,701,https://yt3.ggpht.com/s5fPeGoPZQH3shTefPn7Y53n5iswwF8w_sqAFfwX6Id-HjJMAL03_0M5BWj4--afvB6nGLQU1A=s800-c-k-c0x00ffffff-no-rj
UCwrjITPwG4q71HzihV2C7Nw,フミ/にじさんじ,Fumi,Nijisanji,Wave 2019,207000,898,https://yt3.ggpht.com/ytc/AMLnZu-Rbc6Y9r1t70amcPiXvHAlPQFBqzhqXzsLK9qZsQ=s800-c-k-c0x00ffffff-no-rj
UCXRlIK3Cw_TJIQC5kSJJQMg,戌亥とこ -Inui Toko-,Inui Toko,Nijisanji,Wave 2019,644000,381,https://yt3.ggpht.com/ytc/AMLnZu9y1-jdXbMsWjxqx-jzSDY60EE7eXxZhH0zWBxc=s800-c-k-c0x00ffffff-no-rj
UCZ1xuCK1kNmn5RzPYIZop3w,リゼ・ヘルエスタ -Lize Helesta-,Lize Helesta,Nijisanji,Wave 2019,681000,546,https://yt3.ggpht.com/ytc/AMLnZu8Bi_Iaci6LzgKd_wc81MORTQUk1kmSd5hutQK2Iw=s800-c-k-c0x00ffffff-no-rj
UCgM1sly6rnxqWe8GLbceEag,Naki Kamizuki / 上月なき [PRISM Project],Naki Kamizuki,PRISM,Generation4,12800,208,https://yt3.ggpht.com/rBnsOnzhTR8TH5b8qZevp73Yl5vsAtTSZ4nePKIlCyQziJDd7bpw5Fu33qAoPia1jH8UaZVQXQ=s800-c-k-c0x00ffffff-no-rj
UCkJ64W0J7R0zCSAsZfRIhVQ,Sara Nagare / 流サラ [PRISM Project],Sara Nagare,PRISM,Generation4,14100,157,https://yt3.ggpht.com/vluH0NP35aW1guDli4B6ASVGSDWdSdfKzkpvAun79rhwDAq02rE-IspLGa4pgEwlENBsb0BaFg=s800-c-k-c0x00ffffff-no-rj
UCKRGwowORbvAnoeZ-G06duQ,Sumi Ushio / 海潮すみ [PRISM Project]【Graduated】,Sumi Ushio,PRISM,Generation4,5580,39,https://yt3.ggpht.com/RsuJgT-9jl2ZKc63DOCSi4OeyB74acIXO3jealKAW0Aonl-j-f9XvU8ZmDc5G57JUceLat0hEQ=s800-c-k-c0x00ffffff-no-rj
UCx_A6fns9qKjybu-6k0ur1g,Non Anon / 亜音ノン [PRISM Project],Non Anon,PRISM,Generation4,13200,155,https://yt3.ggpht.com/uT6vVjHKmfy0cYGb1nEnPI0Tu0PZmzAZ46xuk4s2kHBX_eZrIJ47vrk1zhiW1lXOnNN43TcBjZ4=s800-c-k-c0x00ffffff-no-rj
UC_82HBGtvwN1hcGeOGHzUBQ,空星きらめ/Sorahoshi Kirame【にじさんじ】,Sorahoshi Kirame,Nijisanji,Wave 2020,158000,337,https://yt3.ggpht.com/JJaabiw0FQjJlfRs4vKJjDHwDXbo5-DUqTW4HU19yggmZRRA4-RdM_94UMK-AUGCM3gnRuLq=s800-c-k-c0x00ffffff-no-rj
UCebT4Aq-3XWb5je1S1FvR_A,東堂コハク/ Todo Kohaku [にじさんじ],Todo Kohaku,Nijisanji,Wave 2020,113000,165,https://yt3.ggpht.com/ytc/AMLnZu-LphbVqRjBoNyYM-w-r1UF6DhfsQyhEj83vt5B=s800-c-k-c0x00ffffff-no-rj
UCe_p3YEuYJb8Np0Ip9dk-FQ,朝日南アカネ / Asahina Akane 【にじさんじ】,Asahina Akane,Nijisanji,Wave 2020,202000,329,https://yt3.ggpht.com/O8kXqY0UQgIGm3xyVYl3Az5xkDyyfyU54mvzf8MUIyYtDy9fbEX_7ujQEO30MvnCkptDb8p-=s800-c-k-c0x00ffffff-no-rj
UCGw7lrT-rVZCWHfdG9Frcgg,弦月 藤士郎 / Genzuki Tojiro【にじさんじ】,Genzuki Tojiro,Nijisanji,Wave 2020,277000,472,https://yt3.ggpht.com/oz_9V6WkS1L2Ponc80OraQFz0U2sFr5h2nAf8WtJO4AnaJ0A18DPieI71pJsoZE8JHuvkRDN=s800-c-k-c0x00ffffff-no-rj
UCkngxfPbmGyGl_RIq4FA3MQ,西園チグサ / Nishizono Chigusa,Nishizono Chigusa,Nijisanji,Wave 2020,399000,878,https://yt3.ggpht.com/hsuwE9b2FDAGxztc7p9jS-ELTyc4relMVFZ-XBR3sYXJlQvJrDOYfmeW7DFCb6GgsulRnWS-=s800-c-k-c0x00ffffff-no-rj
UCL_O_HXgLJx3Auteer0n0pA,周央 サンゴ / Suo Sango【にじさんじ】,Suo Sango,Nijisanji,Wave 2020,384000,419,https://yt3.ggpht.com/ytc/AMLnZu-W8Mx7tc_EvgbLdFoYuGoUkX83rpatfnRlVJRM=s800-c-k-c0x00ffffff-no-rj
UCmZ1Rbthn-6Jm_qOGjYsh5A,イブラヒム【にじさんじ】,Ibrahim,Nijisanji,Wave 2020,492000,806,https://yt3.ggpht.com/ytc/AMLnZu_69h0rPtk8ksUsZoIjmuoKLBgrl_0beGluIMidZg=s800-c-k-c0x00ffffff-no-rj
UCo2N7C-Z91waaR6lF3LL_jw,甲斐田 晴 / Kaida Haru【にじさんじ】,Kaida Haru,Nijisanji,Wave 2020,485000,929,https://yt3.ggpht.com/PDk6FBRHOX2VIntWthp1XRRbKjjhQUVt6A1MDa8lsm-B4V6igcnsXHtGGFb-sQV7LnkqJNxnHQ=s800-c-k-c0x00ffffff-no-rj
UCRqBKoKuX30ruKAq05pCeRQ,北小路ヒスイ / Kitakoji Hisui 【にじさんじ】,Kitakoji Hisui,Nijisanji,Wave 2020,223000,413,https://yt3.ggpht.com/ytc/AMLnZu8B8tMcCxmFMNEZIs4gMfqrJCUNuu-glxiROZa9=s800-c-k-c0x00ffffff-no-rj
UCuep1JCrMvSxOGgGhBfJuYw,フレン・E・ルスタリオ,Furen E Lustario,Nijisanji,Wave 2020,480000,685,https://yt3.ggpht.com/ytc/AMLnZu_IGT-a_zeOU0XNW9srZN_5L2d1cEyPihZRZTKJ=s800-c-k-c0x00ffffff-no-rj
UCwcyyxn6h9ex4sMXGtpQE_g,メリッサ・キンレンカ,Melissa Kinrenka,Nijisanji,Wave 2020,383000,0,https://yt3.ggpht.com/ytc/AMLnZu_x_jBCpNhGimINNZWCCyjr8vFeFxV385nplYCq=s800-c-k-c0x00ffffff-no-rj
UCXW4MqCQn-jCaxlX-nn-BYg,長尾 景 / Nagao Kei【にじさんじ】,Nagao Kei,Nijisanji,Wave 2020,324000,884,https://yt3.ggpht.com/ytc/AMLnZu_TOPZT9GmdmXkUwpCWw-R83yEPT7mOt7rgR4T5=s800-c-k-c0x00ffffff-no-rj
UC9QnAjC7mT4ggHuedr1_kqQ,Andi Adinata【MAHA5】,Andi Adinata,MAHA5,ID,636000,484,https://yt3.ggpht.com/ytc/AMLnZu-hzs5mYsThU1APPrHlEAWE63mXnOEBK1tE-wBG=s800-c-k-c0x00ffffff-no-rj
UCD2W-dcuukl4oChTKATdSiw,Nia Redalion【MAHA5】,Nia Redalion,MAHA5,ID,172000,349,https://yt3.ggpht.com/UNZURyR1XIJ7qnmLdb-xWlRdY3wTByXNOLyK2NYxFfU8WViTDlBXii6Q1yTXOwJBG6PJIDAS5ys=s800-c-k-c0x00ffffff-no-rj
UCge_6FJHyeOCxRtWCmaVTAQ,Lumi Celestia【MAHA5】,Lumi Celestia,MAHA5,ID,214000,137,https://yt3.ggpht.com/ytc/AMLnZu8KYG3L5YIhyCAl8pC1Yy6Zw-OFjjGeSpHxoZJ4=s800-c-k-c0x00ffffff-no-rj
UCK4t1P3Aqqe6NDyRS92Opcg,Alia Adelia【MAHA5】,Alia Adelia,MAHA5,ID,422000,469,https://yt3.ggpht.com/-Ia4Zr4W_W3Rm-Z2KO_ODc_pw9k6MNlqwaEQbrZoTrh2Heub2vAQlb4TNIC_DUSNPgMP9Yz6DFY=s800-c-k-c0x00ffffff-no-rj
UCUummegUoc-w7EDdk8Ps7BQ,Zen Gunawan【MAHA5】,Zen Gunawan,MAHA5,ID,179000,454,https://yt3.ggpht.com/ytc/AMLnZu_0fY17gMrzDPMHjBfDdxAGa_1C2M73CRce1v_zDQ=s800-c-k-c0x00ffffff-no-rj
UC-6rZgmxZSIbq786j3RD5ow,レオス・ヴィンセント / Leos.Vincent【にじさんじ】,Leos Vincent,Nijisanji,Wave 2021,311000,318,https://yt3.ggpht.com/WqQ1VjhUTFwpNYGsDiARuurJHv0t06w18Ov5rHNptdU_FwqIWd2dr4gGCghDVNVOlR-7wpBDOw=s800-c-k-c0x00ffffff-no-rj
UC8oPnditPSp5lZu45fnXWCA,アクシア・クローネ / Axia Krone 【にじさんじ】,Axia Krone,Nijisanji,Wave 2021,251000,304,https://yt3.ggpht.com/TZGu8o5n8ElCiK-TFu-e0tyEIm_gGzyZMTcpfa2vYLPiK0nUsal7fm7xpWGqZtcbLHFRhv4e=s800-c-k-c0x00ffffff-no-rj
UCgmFrRcyH7d1zR9sIVQhFow,ローレン・イロアス / Lauren Iroas【にじさんじ】,Lauren Iroas,Nijisanji,Wave 2021,305000,245,https://yt3.ggpht.com/_lIzJVcUyL0toipUhCD3tKArOsRr35fkWdAUTfukE9avQg9CMjuRgxRW3XratI4rkhgF4I31Vg=s800-c-k-c0x00ffffff-no-rj
UCqjTqdVlvIipZXIKeCkHKUA,オリバー・エバンス / Oliver Evans 【にじさんじ】,Oliver Evans,Nijisanji,Wave 2021,240000,224,https://yt3.ggpht.com/H0CnxuCVqCtqcWq7i9LmkmHCXKopCpwD6TFtIsGsY3bLXf1_jmmsWM3gskGyu--2JVbHWPGURA=s800-c-k-c0x00ffffff-no-rj
UCRm6lqtdxs_Qo6HeL-SRQ-w,レイン・パターソン／Lain Paterson【にじさんじ】,Lain Paterson,Nijisanji,Wave 2021,298000,345,https://yt3.ggpht.com/Ul99IOXmdIrSDN3ioPF0SOLOOgh7V_Y1CkMOdg-Iy4a9ykqMHijIalpjRrqNqc1guGIgouu7=s800-c-k-c0x00ffffff-no-rj
UC3MBUvkVTI9p-p0be7y7TQA,Kiki Channel / 紫水キキ【ひよクロ】,Kiki Shisui,774inc,HIYOCRO,12300,135,https://yt3.ggpht.com/QcRGJUhVjEDCIVbpDnaKFB15EwXzGp-lNKcWIjuECC07DKMoXx0Ih3_YhIHlYFtKgS-Y9BVq=s800-c-k-c0x00ffffff-no-rj
UCBJ6nejlzes6mm9UruaxQsA,Nemo Channel / 涼海ネモ【ひよクロ】,Suzumi Nemo,774inc,HIYOCRO,13100,225,https://yt3.ggpht.com/UJAEIo2_A7iOYiUtPRkP46TGrhuEQpXPPbsSplBtzsDXt4ru-SV8o6X7v93T7rEMiefW0S7ckA=s800-c-k-c0x00ffffff-no-rj
UCBxw5bdrbKO7E60E4s3KgQg,Sei Channel / 橙里セイ【ひよクロ】,Sei Touri,774inc,HIYOCRO,10400,197,https://yt3.ggpht.com/V4kuuDQ2XtOT0er7XC3J2RfqOkrFCl7eVVrlEEU-WvCwz6112gzzfhpT3V3OZ2Q5jUQJ69D2xMM=s800-c-k-c0x00ffffff-no-rj
UCGyywYAJd2O5Y7yUyr7qBRQ,Yuri Channel / 瑚白ユリ【ひよクロ】,Yuri Kohakuu,774inc,HIYOCRO,12600,218,https://yt3.ggpht.com/OSsCM_CTUy-SpN2Xhd0ye9gHqcgOoRriIaSn6vx2_2EKK0yCAAPZzuW5LzJWXVCNIUgI2UXX7A=s800-c-k-c0x00ffffff-no-rj
UC_hjHmi-ODGhHlSzD16p5Pw,Popo Channel / 家入ポポ【ひよクロ】,Popo Ieiri,774inc,HIYOCRO,11100,232,https://yt3.ggpht.com/_wi_hVJaUoImdoNDfclroDNTDWT4boTVySpt-HGwYbXpjEdTtjgOWwqHv97EjNSSEGEIZtU4Yg=s800-c-k-c0x00ffffff-no-rj
UCkpqb53xiOvOgNYEbNpFSyw,Canna Channel / 茜音カンナ【ひよクロ】,Canna Akane,774inc,HIYOCRO,9920,164,https://yt3.ggpht.com/hmCWg4U-BSCQ2__ZI1f5zEhw8o4Aj8ppobywwi_ZTyT72ndVMGj-FZuQ_7j-XV124j8XuJZY8vg=s800-c-k-c0x00ffffff-no-rj
UCAQDFeCTVdx90GtwohwjHzQ,天ヶ瀬 むゆ / Amagase Muyu 【にじさんじ】,Amagase Muyu,Nijisanji,Wave 2022,101000,93,https://yt3.ggpht.com/X_Gn4SZ7QXhUFvpeDdQxNJNha4z4d0C8Ry2zpacVsP6sE6VHP5dGiae04O0VVVn-iK-WyQPQ9w0=s800-c-k-c0x00ffffff-no-rj
UCe22Bcwd_GCpTjLxn83zl7A,先斗寧 / Ponto Nei 【にじさんじ】,Ponto Nei,Nijisanji,Wave 2022,139000,123,https://yt3.ggpht.com/zd4HvviG8VrN5UQe1FfcHaP8esE2cqT1fjyVvR2aoens9Iagkvme033PjhXfPF7sKM-2WbIejg=s800-c-k-c0x00ffffff-no-rj
UCtHY-tP0dyykhTRMmnfPs_g,海妹四葉 / Umise Yotsuha 【にじさんじ】,Umise Yotsuha,Nijisanji,Wave 2022,142000,117,https://yt3.ggpht.com/ibWtczO44OaYxIgA-sIwIt8LB_JKT6-4puFMaX72iUAqWRl_SCd5gZ0vi9EauEzV6wuU-fQ6bg=s800-c-k-c0x00ffffff-no-rj
UC4l9gz3q65lTBFfFtW5LLeA,渡会雲雀 / Watarai Hibari,Watarai Hibari,Nijisanji,VOLTACTION,143000,20,https://yt3.ggpht.com/kZtdFR_LiHQ30BB0wnlvg5Z0GeyICgNzveWS5KlrXyxhSEo9ROasbXeGGeJPJTDqwIY-Wjd1NA=s800-c-k-c0x00ffffff-no-rj
UC5dJFf4m-mEcoyJRfhBljoA,セラフ・ダズルガーデン / Seraph Dazzlegarden,Seraph Dazzlegarden,Nijisanji,VOLTACTION,117000,22,https://yt3.ggpht.com/id0I-5r0K_4FsZsZPSHHDKviKvKfbb1yas8MDD_fLfyImFtDQXncul8G0aeEDifGq27xoMmtmw=s800-c-k-c0x00ffffff-no-rj
UCC7rRD6P7RQcx0hKv9RQP4w,風楽奏斗 / Fura Kanato ,Fura Kanato,Nijisanji,VOLTACTION,95800,15,https://yt3.ggpht.com/-xyHRHW2DgK07Q74mMI7FRkikzY7IKwlQmF9Hqmr_wiukT4m4cUBs-psdXzI5gRWv4Q2FkEse8Y=s800-c-k-c0x00ffffff-no-rj
UCcDDxnoQcezyTUzHg5uHaKg,四季凪アキラ / Shikinagi Akira,Shikinagi Akira,Nijisanji,VOLTACTION,147000,14,https://yt3.ggpht.com/fPcz-rWxhT5YfD6C4gRFMCXqK-mkk2ew1Qq9tijCZQ20cE-Rd2DMoE4SOVT0TNEgRLep-tcyEg=s800-c-k-c0x00ffffff-no-rj
UCNRh9kkByBTYLo0IJupnAug,VOLTACTION,VOLTACTION,Nijisanji,VOLTACTION,50200,6,https://yt3.ggpht.com/HPBVeqUY5lVfOaGLBynV3I1uW596Y55rKgWOFcgTjRJpx4R2gn_QsWDPywZxJyX1cQbzoIoT=s800-c-k-c0x00ffffff-no-rj
UCDqI2jOz0weumE8s7paEk6g,Roboco Ch. - ロボ子,Roboco-san,Hololive,,851000,1041,https://yt3.ggpht.com/ytc/AMLnZu9eatjMyR1RptrFkX_4gBPw_579Iz1Q15gsvE2tFA=s800-c-k-c0x00ffffff-no-rj
UC0Owc36U9lOyi9Gx9Ic-4qg,Haneru Channel / 因幡はねる 【あにまーれ】,Inaba Haneru,774inc,AniMare,331000,2151,https://yt3.ggpht.com/ytc/AMLnZu-0AJEAgG4dEXtd2epxuoH3E74ErRrmeQm1Lz6n3A=s800-c-k-c0x00ffffff-no-rj
UC2kyQhzGOB-JPgcQX9OMgEw,Ichika Channel / 宗谷 いちか 【774inc.】,Souya Ichika,774inc,AniMare,96100,719,https://yt3.ggpht.com/Ugui7bmoHS1aQHh1ph_FgBMFvK27pdG6z-sONZ-xkpzKNY5B545FGnWbZHFBBfyBMYHJg4kQrg=s800-c-k-c0x00ffffff-no-rj
UC3xG1XWzAKt5dxSxktJvtxg,Rukako Channel / 大浦るかこ 【あにまーれ】,Oura Rukako,774inc,AniMare,39000,274,https://yt3.ggpht.com/mSQ5IO7N2IaQLdBxkjKdkDOREDkpNctON5PUJxcM5DgYKxDumZTP0haomULukyFvkDI1oFbcEA=s800-c-k-c0x00ffffff-no-rj
UC4PrHgUcAtOoj_LKmUL-uLQ,Mia Channel / 湖南みあ 【あにまーれ】,Konan Mia,774inc,AniMare,26300,192,https://yt3.ggpht.com/toy9cmwM5mPyNGVVyUhhYe5ePz9JLc01xvFZjMPYAc645nYRq0kxaoMAJ2oc61F-6I89bYj0Buk=s800-c-k-c0x00ffffff-no-rj
UC_BlXOQe5OcRC7o0GX8kp8A,Natsumi Channel / 羽柴なつみ 【あにまーれ】,Hashiba Natsumi,774inc,AniMare,31800,0,https://yt3.ggpht.com/ytc/AKedOLRYme-5IT69NwhVUNC50YUN2odl1UvdmbVEoCxH=s800-c-k-c0x00ffffff-no-rj
UCFsWaTQ7kT76jNNGeGIKNSA,Hikari Channel / 飛良ひかり 【あにまーれ】,Hira Hikari,774inc,AniMare,33600,514,https://yt3.ggpht.com/CiqR0TWOAlz22QZ0_22IZXHvrtY_kY7gDF5r0FpuOVe23k8TOsYXTAZipcRfXrZaBZsh-U_5Uw=s800-c-k-c0x00ffffff-no-rj
UCqskJ0nmw-_eweWfsKvbrzQ,Tirol Channel /月野木ちろる 【あにまーれ】,Tsukinoki Tirol,774inc,AniMare,47600,214,https://yt3.ggpht.com/-fU4Dcwgiv8u8bJKLkjrWQYjpS6WDLOJ8k6Sbt9mJkgME8J8DBZUZX54yQ2RXufrDnShuxxVwnk=s800-c-k-c0x00ffffff-no-rj
UCRvpMpzAXBRKJQuk-8-Sdvg,Ran Channel / 日ノ隈らん 【あにまーれ】,Hinokuma Ran,774inc,AniMare,128000,1099,https://yt3.ggpht.com/RpT-7U49ZEhZiGAmyRX-A89vEMFYWbh2TqFXIX_nJ1aD5zAs8l5H4ZZOvNxhz8VhJdKheKZw7A=s800-c-k-c0x00ffffff-no-rj
UCtzCQnCT9E4o6U3mHHSHbQQ,Mimi Channel / 白宮みみ 【あにまーれ】,Shiromiya Mimi,774inc,AniMare,57400,0,https://yt3.ggpht.com/ytc/AMLnZu9ewaB0sWp1HE1QTnMk4BmM5hO3e1mCofOrGf3R8w=s800-c-k-c0x00ffffff-no-rj
UCW8WKciBixmaqaGqrlTITRQ,Izumi Channel / 柚原いづみ 【あにまーれ】,Yunohara Izumi,774inc,AniMare,79500,1006,https://yt3.ggpht.com/A-rY6YFCLjO_EwxF5BDyjrkxoJByAF6HFEWvN2-ps-5JRkkybIPIS8X6shgNo3DSsmD9ixsaRA=s800-c-k-c0x00ffffff-no-rj
UC_WOBIopwUih0rytRnr_1Ag,Rui Channel / 瀬島るい 【あにまーれ】,Seshima Rui,774inc,AniMare,40000,475,https://yt3.ggpht.com/ocAlF_k1kHTQgC3ReWFnj2oxs1r_-ajlX7f39CIH_KcdqJcZAIvTCkBsSKI2aDvOYZxWFD9y7Hk=s800-c-k-c0x00ffffff-no-rj
UCXp7sNC0F_qkjickvlYkg-Q,Kuku Channel / 風見くく 【あにまーれ】,Kazami Kuku,774inc,AniMare,109000,710,https://yt3.ggpht.com/Ku_Y-lXRRz3qWV709VKtkLgx87UXWb_UZk3kV0kvjRsxRva546Zh-RAbqFjMPKq6l4LsH1AarA=s800-c-k-c0x00ffffff-no-rj
